DateTime,CAISO_HourlyLoad,California_HourlyLoad
2015-07-01 00:00:00-07:00,759794.0,940489
2015-07-02 00:00:00-07:00,780410.0,962751
2015-07-03 00:00:00-07:00,719208.0,887079
2015-07-04 00:00:00-07:00,678520.0,830874
2015-07-05 00:00:00-07:00,649346.0,791310
2015-07-06 00:00:00-07:00,703441.0,860312
2015-07-07 00:00:00-07:00,708136.0,863431
2015-07-08 00:00:00-07:00,685570.0,831214
2015-07-09 00:00:00-07:00,667818.0,806804
2015-07-10 00:00:00-07:00,667891.0,808706
2015-07-11 00:00:00-07:00,644987.0,782162
2015-07-12 00:00:00-07:00,639646.0,777918
2015-07-13 00:00:00-07:00,718082.0,882392
2015-07-14 00:00:00-07:00,645305.0,885599
2015-07-15 00:00:00-07:00,721352.0,886019
2015-07-16 00:00:00-07:00,736158.0,906246
2015-07-17 00:00:00-07:00,748797.0,918763
2015-07-18 00:00:00-07:00,669845.0,810188
2015-07-19 00:00:00-07:00,684377.0,845136
2015-07-20 00:00:00-07:00,780472.0,970298
2015-07-21 00:00:00-07:00,767576.0,943025
2015-07-22 00:00:00-07:00,739367.0,902271
2015-07-23 00:00:00-07:00,723018.0,881709
2015-07-24 00:00:00-07:00,625689.0,892900
2015-07-25 00:00:00-07:00,699889.0,856156
2015-07-26 00:00:00-07:00,665364.0,813690
2015-07-27 00:00:00-07:00,725773.0,895359
2015-07-28 00:00:00-07:00,768708.0,949834
2015-07-29 00:00:00-07:00,802859.0,991596
2015-07-30 00:00:00-07:00,806039.0,993530
2015-07-31 00:00:00-07:00,794323.0,974922
2015-08-01 00:00:00-07:00,722259.0,881422
2015-08-02 00:00:00-07:00,689283.0,844183
2015-08-03 00:00:00-07:00,746612.0,916622
2015-08-04 00:00:00-07:00,743553.0,909891
2015-08-05 00:00:00-07:00,764973.0,942323
2015-08-06 00:00:00-07:00,758394.0,930495
2015-08-07 00:00:00-07:00,728480.0,892387
2015-08-08 00:00:00-07:00,664269.0,809640
2015-08-09 00:00:00-07:00,638049.0,782249
2015-08-10 00:00:00-07:00,700238.0,859478
2015-08-11 00:00:00-07:00,710278.0,870172
2015-08-12 00:00:00-07:00,743511.0,913854
2015-08-13 00:00:00-07:00,789014.0,970384
2015-08-14 00:00:00-07:00,798482.0,983933
2015-08-15 00:00:00-07:00,787040.0,969033
2015-08-16 00:00:00-07:00,792980.0,977598
2015-08-17 00:00:00-07:00,834580.0,1032135
2015-08-18 00:00:00-07:00,784542.0,965721
2015-08-19 00:00:00-07:00,751266.0,921278
2015-08-20 00:00:00-07:00,735858.0,902138
2015-08-21 00:00:00-07:00,723849.0,886339
2015-08-22 00:00:00-07:00,684359.0,838265
2015-08-23 00:00:00-07:00,677082.0,830626
2015-08-24 00:00:00-07:00,767061.0,946342
2015-08-25 00:00:00-07:00,766008.0,943726
2015-08-26 00:00:00-07:00,808719.0,1001398
2015-08-27 00:00:00-07:00,840932.0,1042505
2015-08-28 00:00:00-07:00,863406.0,1069377
2015-08-29 00:00:00-07:00,784174.0,963587
2015-08-30 00:00:00-07:00,716736.0,879996
2015-08-31 00:00:00-07:00,747307.0,924679
2015-09-01 00:00:00-07:00,738897.0,910905
2015-09-02 00:00:00-07:00,716759.0,878699
2015-09-03 00:00:00-07:00,686351.0,839875
2015-09-04 00:00:00-07:00,663013.0,810591
2015-09-05 00:00:00-07:00,621170.0,758047
2015-09-06 00:00:00-07:00,627495.0,769173
2015-09-07 00:00:00-07:00,699957.0,863347
2015-09-08 00:00:00-07:00,830553.0,1028853
2015-09-09 00:00:00-07:00,878815.0,1090298
2015-09-10 00:00:00-07:00,889106.0,1100640
2015-09-11 00:00:00-07:00,859818.0,1062349
2015-09-12 00:00:00-07:00,749020.0,915781
2015-09-13 00:00:00-07:00,729059.0,898595
2015-09-14 00:00:00-07:00,736924.0,904851
2015-09-15 00:00:00-07:00,716194.0,872109
2015-09-16 00:00:00-07:00,673699.0,820074
2015-09-17 00:00:00-07:00,669939.0,819870
2015-09-18 00:00:00-07:00,697213.0,855104
2015-09-19 00:00:00-07:00,690433.0,848131
2015-09-20 00:00:00-07:00,731018.0,902010
2015-09-21 00:00:00-07:00,781569.0,962039
2015-09-22 00:00:00-07:00,732899.0,899644
2015-09-23 00:00:00-07:00,724152.0,891449
2015-09-24 00:00:00-07:00,763902.0,943136
2015-09-25 00:00:00-07:00,778708.0,961399
2015-09-26 00:00:00-07:00,732771.0,902757
2015-09-27 00:00:00-07:00,686795.0,843270
2015-09-28 00:00:00-07:00,726540.0,895079
2015-09-29 00:00:00-07:00,697678.0,854402
2015-09-30 00:00:00-07:00,697429.0,855265
2015-10-01 00:00:00-07:00,689500.0,843455
2015-10-02 00:00:00-07:00,673673.0,825452
2015-10-03 00:00:00-07:00,611897.0,747234
2015-10-04 00:00:00-07:00,559183.0,679674
2015-10-05 00:00:00-07:00,612477.0,751355
2015-10-06 00:00:00-07:00,629642.0,771989
2015-10-07 00:00:00-07:00,656265.0,806806
2015-10-08 00:00:00-07:00,694900.0,859792
2015-10-09 00:00:00-07:00,739588.0,916515
2015-10-10 00:00:00-07:00,703964.0,865828
2015-10-11 00:00:00-07:00,678242.0,836109
2015-10-12 00:00:00-07:00,743265.0,922443
2015-10-13 00:00:00-07:00,786688.0,971296
2015-10-14 00:00:00-07:00,761717.0,935916
2015-10-15 00:00:00-07:00,714767.0,879827
2015-10-16 00:00:00-07:00,679231.0,835999
2015-10-17 00:00:00-07:00,621391.0,760297
2015-10-18 00:00:00-07:00,580016.0,708330
2015-10-19 00:00:00-07:00,621566.0,760595
2015-10-20 00:00:00-07:00,626702.0,766222
2015-10-21 00:00:00-07:00,631998.0,773361
2015-10-22 00:00:00-07:00,635150.0,776562
2015-10-23 00:00:00-07:00,632668.0,773519
2015-10-24 00:00:00-07:00,592902.0,721622
2015-10-25 00:00:00-07:00,568020.0,689812
2015-10-26 00:00:00-07:00,630943.0,772251
2015-10-27 00:00:00-07:00,630081.0,765770
2015-10-28 00:00:00-07:00,630377.0,768548
2015-10-29 00:00:00-07:00,623173.0,759291
2015-10-30 00:00:00-07:00,613959.0,749467
2015-10-31 00:00:00-07:00,572620.0,699920
2015-11-01 00:00:00-07:00,576061.0,697604
2015-11-02 00:00:00-08:00,598313.0,728428
2015-11-03 00:00:00-08:00,580685.0,705853
2015-11-04 00:00:00-08:00,582718.0,709170
2015-11-05 00:00:00-08:00,592404.0,720249
2015-11-06 00:00:00-08:00,593284.0,720935
2015-11-07 00:00:00-08:00,549296.0,665555
2015-11-08 00:00:00-08:00,536974.0,651745
2015-11-09 00:00:00-08:00,590983.0,721474
2015-11-10 00:00:00-08:00,588180.0,717136
2015-11-11 00:00:00-08:00,590953.0,718639
2015-11-12 00:00:00-08:00,599946.0,729977
2015-11-13 00:00:00-08:00,591344.0,719338
2015-11-14 00:00:00-08:00,545751.0,662820
2015-11-15 00:00:00-08:00,536817.0,653064
2015-11-16 00:00:00-08:00,586924.0,719278
2015-11-17 00:00:00-08:00,602443.0,733406
2015-11-18 00:00:00-08:00,599818.0,730786
2015-11-19 00:00:00-08:00,599780.0,730494
2015-11-20 00:00:00-08:00,596199.0,727077
2015-11-21 00:00:00-08:00,559319.0,679604
2015-11-22 00:00:00-08:00,539717.0,656533
2015-11-23 00:00:00-08:00,590441.0,720418
2015-11-24 00:00:00-08:00,601083.0,731593
2015-11-25 00:00:00-08:00,599562.0,729597
2015-11-26 00:00:00-08:00,540463.0,654942
2015-11-27 00:00:00-08:00,544095.0,665576
2015-11-28 00:00:00-08:00,550972.0,671120
2015-11-29 00:00:00-08:00,549284.0,669642
2015-11-30 00:00:00-08:00,618540.0,756821
2015-12-01 00:00:00-08:00,621278.0,756090
2015-12-02 00:00:00-08:00,621058.0,754373
2015-12-03 00:00:00-08:00,620449.0,754247
2015-12-04 00:00:00-08:00,615381.0,747917
2015-12-05 00:00:00-08:00,579483.0,701171
2015-12-06 00:00:00-08:00,559460.0,677274
2015-12-07 00:00:00-08:00,609928.0,742635
2015-12-08 00:00:00-08:00,620883.0,754527
2015-12-09 00:00:00-08:00,617032.0,748566
2015-12-10 00:00:00-08:00,615792.0,746745
2015-12-11 00:00:00-08:00,605319.0,735696
2015-12-12 00:00:00-08:00,572935.0,694896
2015-12-13 00:00:00-08:00,571688.0,693170
2015-12-14 00:00:00-08:00,625800.0,765217
2015-12-15 00:00:00-08:00,645824.0,785041
2015-12-16 00:00:00-08:00,652381.0,793514
2015-12-17 00:00:00-08:00,643808.0,783107
2015-12-18 00:00:00-08:00,624562.0,761084
2015-12-19 00:00:00-08:00,581131.0,706738
2015-12-20 00:00:00-08:00,574068.0,701028
2015-12-21 00:00:00-08:00,618960.0,758520
2015-12-22 00:00:00-08:00,615827.0,749012
2015-12-23 00:00:00-08:00,594219.0,725428
2015-12-24 00:00:00-08:00,575656.0,703392
2015-12-25 00:00:00-08:00,543478.0,663614
2015-12-26 00:00:00-08:00,563093.0,689726
2015-12-27 00:00:00-08:00,579880.0,708418
2015-12-28 00:00:00-08:00,624438.0,765882
2015-12-29 00:00:00-08:00,619545.0,760750
2015-12-30 00:00:00-08:00,625778.0,765185
2015-12-31 00:00:00-08:00,599115.0,733391
2016-01-01 00:00:00-08:00,563973.0,689307
2016-01-02 00:00:00-08:00,564897.0,690124
2016-01-03 00:00:00-08:00,553546.0,674717
2016-01-04 00:00:00-08:00,597908.0,732453
2016-01-05 00:00:00-08:00,614977.0,757620
2016-01-06 00:00:00-08:00,625996.0,767061
2016-01-07 00:00:00-08:00,614543.0,751237
2016-01-08 00:00:00-08:00,612957.0,749496
2016-01-09 00:00:00-08:00,571302.0,697808
2016-01-10 00:00:00-08:00,544796.0,666054
2016-01-11 00:00:00-08:00,595125.0,730680
2016-01-12 00:00:00-08:00,601277.0,737349
2016-01-13 00:00:00-08:00,603383.0,740124
2016-01-14 00:00:00-08:00,607042.0,744856
2016-01-15 00:00:00-08:00,594403.0,727350
2016-01-16 00:00:00-08:00,541930.0,661809
2016-01-17 00:00:00-08:00,527789.0,643973
2016-01-18 00:00:00-08:00,574316.0,701843
2016-01-19 00:00:00-08:00,591028.0,722416
2016-01-20 00:00:00-08:00,585346.0,714687
2016-01-21 00:00:00-08:00,581842.0,709966
2016-01-22 00:00:00-08:00,584740.0,714922
2016-01-23 00:00:00-08:00,536842.0,656369
2016-01-24 00:00:00-08:00,525293.0,642702
2016-01-25 00:00:00-08:00,583759.0,715910
2016-01-26 00:00:00-08:00,588216.0,720483
2016-01-27 00:00:00-08:00,591785.0,724852
2016-01-28 00:00:00-08:00,590475.0,724158
2016-01-29 00:00:00-08:00,583737.0,714724
2016-01-30 00:00:00-08:00,539926.0,658544
2016-01-31 00:00:00-08:00,542473.0,663222
2016-02-01 00:00:00-08:00,594646.0,732343
2016-02-02 00:00:00-08:00,611201.0,749459
2016-02-03 00:00:00-08:00,601973.0,738775
2016-02-04 00:00:00-08:00,589094.0,722600
2016-02-05 00:00:00-08:00,581061.0,711626
2016-02-06 00:00:00-08:00,535608.0,652742
2016-02-07 00:00:00-08:00,515835.0,629496
2016-02-08 00:00:00-08:00,571574.0,702647
2016-02-09 00:00:00-08:00,587496.0,719317
2016-02-10 00:00:00-08:00,584753.0,718019
2016-02-11 00:00:00-08:00,584279.0,717584
2016-02-12 00:00:00-08:00,574398.0,705797
2016-02-13 00:00:00-08:00,523616.0,641414
2016-02-14 00:00:00-08:00,505638.0,621173
2016-02-15 00:00:00-08:00,557310.0,688582
2016-02-16 00:00:00-08:00,592326.0,729211
2016-02-17 00:00:00-08:00,585047.0,716031
2016-02-18 00:00:00-08:00,575586.0,705507
2016-02-19 00:00:00-08:00,570341.0,699863
2016-02-20 00:00:00-08:00,525059.0,642633
2016-02-21 00:00:00-08:00,505890.0,620431
2016-02-22 00:00:00-08:00,569201.0,700299
2016-02-23 00:00:00-08:00,576076.0,707142
2016-02-24 00:00:00-08:00,579829.0,710180
2016-02-25 00:00:00-08:00,579714.0,709928
2016-02-26 00:00:00-08:00,571670.0,700631
2016-02-27 00:00:00-08:00,534761.0,652109
2016-02-28 00:00:00-08:00,529101.0,644948
2016-02-29 00:00:00-08:00,594866.0,727591
2016-03-01 00:00:00-08:00,596038.0,726799
2016-03-02 00:00:00-08:00,593102.0,724706
2016-03-03 00:00:00-08:00,597546.0,728771
2016-03-04 00:00:00-08:00,595867.0,725780
2016-03-05 00:00:00-08:00,557670.0,678288
2016-03-06 00:00:00-08:00,537029.0,652316
2016-03-07 00:00:00-08:00,595337.0,728153
2016-03-08 00:00:00-08:00,596817.0,727183
2016-03-09 00:00:00-08:00,600997.0,732608
2016-03-10 00:00:00-08:00,606218.0,740741
2016-03-11 00:00:00-08:00,604050.0,736720
2016-03-12 00:00:00-08:00,558580.0,680817
2016-03-13 00:00:00-08:00,520941.0,632134
2016-03-14 00:00:00-07:00,585697.0,716957
2016-03-15 00:00:00-07:00,593866.0,726522
2016-03-16 00:00:00-07:00,604470.0,739899
2016-03-17 00:00:00-07:00,605474.0,740177
2016-03-18 00:00:00-07:00,599036.0,731010
2016-03-19 00:00:00-07:00,551366.0,669680
2016-03-20 00:00:00-07:00,530846.0,646760
2016-03-21 00:00:00-07:00,589314.0,721270
2016-03-22 00:00:00-07:00,588317.0,716527
2016-03-23 00:00:00-07:00,598362.0,727671
2016-03-24 00:00:00-07:00,588588.0,718439
2016-03-25 00:00:00-07:00,578690.0,705997
2016-03-26 00:00:00-07:00,541869.0,659119
2016-03-27 00:00:00-07:00,506034.0,617395
2016-03-28 00:00:00-07:00,569418.0,695822
2016-03-29 00:00:00-07:00,572507.0,697427
2016-03-30 00:00:00-07:00,567573.0,693320
2016-03-31 00:00:00-07:00,562702.0,688507
2016-04-01 00:00:00-07:00,569249.0,695818
2016-04-02 00:00:00-07:00,543766.0,661969
2016-04-03 00:00:00-07:00,524928.0,641347
2016-04-04 00:00:00-07:00,587165.0,721538
2016-04-05 00:00:00-07:00,600860.0,739360
2016-04-06 00:00:00-07:00,619335.0,760711
2016-04-07 00:00:00-07:00,613690.0,745153
2016-04-08 00:00:00-07:00,596372.0,726088
2016-04-09 00:00:00-07:00,550743.0,668185
2016-04-10 00:00:00-07:00,529768.0,643550
2016-04-11 00:00:00-07:00,578532.0,707659
2016-04-12 00:00:00-07:00,585982.0,715222
2016-04-13 00:00:00-07:00,583136.0,712029
2016-04-14 00:00:00-07:00,583905.0,712058
2016-04-15 00:00:00-07:00,579173.0,706080
2016-04-16 00:00:00-07:00,551905.0,673154
2016-04-17 00:00:00-07:00,546019.0,670410
2016-04-18 00:00:00-07:00,632476.0,777539
2016-04-19 00:00:00-07:00,646502.0,792281
2016-04-20 00:00:00-07:00,636335.0,780161
2016-04-21 00:00:00-07:00,628766.0,767515
2016-04-22 00:00:00-07:00,612841.0,746432
2016-04-23 00:00:00-07:00,556771.0,676930
2016-04-24 00:00:00-07:00,534084.0,650544
2016-04-25 00:00:00-07:00,569036.0,689455
2016-04-26 00:00:00-07:00,585686.0,714006
2016-04-27 00:00:00-07:00,589932.0,718645
2016-04-28 00:00:00-07:00,594052.0,722430
2016-04-29 00:00:00-07:00,588364.0,716717
2016-04-30 00:00:00-07:00,549743.0,665900
2016-05-01 00:00:00-07:00,540698.0,659632
2016-05-02 00:00:00-07:00,610231.0,749362
2016-05-03 00:00:00-07:00,629159.0,771174
2016-05-04 00:00:00-07:00,618059.0,755003
2016-05-05 00:00:00-07:00,606465.0,737349
2016-05-06 00:00:00-07:00,591147.0,719191
2016-05-07 00:00:00-07:00,545272.0,662566
2016-05-08 00:00:00-07:00,525795.0,641254
2016-05-09 00:00:00-07:00,595756.0,730197
2016-05-10 00:00:00-07:00,602836.0,740332
2016-05-11 00:00:00-07:00,622303.0,766583
2016-05-12 00:00:00-07:00,643661.0,792185
2016-05-13 00:00:00-07:00,633550.0,775034
2016-05-14 00:00:00-07:00,573040.0,697338
2016-05-15 00:00:00-07:00,549285.0,668926
2016-05-16 00:00:00-07:00,612934.0,753101
2016-05-17 00:00:00-07:00,644413.0,793007
2016-05-18 00:00:00-07:00,661349.0,815120
2016-05-19 00:00:00-07:00,649208.0,790456
2016-05-20 00:00:00-07:00,608556.0,737278
2016-05-21 00:00:00-07:00,559902.0,674379
2016-05-22 00:00:00-07:00,538398.0,652189
2016-05-23 00:00:00-07:00,592764.0,723968
2016-05-24 00:00:00-07:00,601747.0,730586
2016-05-25 00:00:00-07:00,600195.0,732615
2016-05-26 00:00:00-07:00,613434.0,751480
2016-05-27 00:00:00-07:00,616801.0,758834
2016-05-28 00:00:00-07:00,592521.0,722005
2016-05-29 00:00:00-07:00,565943.0,691973
2016-05-30 00:00:00-07:00,590583.0,728061
2016-05-31 00:00:00-07:00,674797.0,835864
2016-06-01 00:00:00-07:00,694418.0,857065
2016-06-02 00:00:00-07:00,719109.0,889437
2016-06-03 00:00:00-07:00,753645.0,935472
2016-06-04 00:00:00-07:00,704164.0,865709
2016-06-05 00:00:00-07:00,648330.0,797754
2016-06-06 00:00:00-07:00,682751.0,842817
2016-06-07 00:00:00-07:00,689660.0,844027
2016-06-08 00:00:00-07:00,685060.0,837044
2016-06-09 00:00:00-07:00,664197.0,814280
2016-06-10 00:00:00-07:00,654939.0,802419
2016-06-11 00:00:00-07:00,615986.0,748117
2016-06-12 00:00:00-07:00,592340.0,723150
2016-06-13 00:00:00-07:00,647254.0,790664
2016-06-14 00:00:00-07:00,638637.0,777555
2016-06-15 00:00:00-07:00,630868.0,766236
2016-06-16 00:00:00-07:00,638813.0,779678
2016-06-17 00:00:00-07:00,673566.0,823612
2016-06-18 00:00:00-07:00,657577.0,806766
2016-06-19 00:00:00-07:00,701504.0,871455
2016-06-20 00:00:00-07:00,827129.0,1034763
2016-06-21 00:00:00-07:00,805473.0,999709
2016-06-22 00:00:00-07:00,777963.0,958378
2016-06-23 00:00:00-07:00,752003.0,925535
2016-06-24 00:00:00-07:00,731443.0,898678
2016-06-25 00:00:00-07:00,705753.0,866982
2016-06-26 00:00:00-07:00,714384.0,884455
2016-06-27 00:00:00-07:00,814790.0,1017778
2016-06-28 00:00:00-07:00,830654.0,1032236
2016-06-29 00:00:00-07:00,806195.0,1001951
2016-06-30 00:00:00-07:00,788389.0,979743
2016-07-01 00:00:00-07:00,773599.0,957679
2016-07-02 00:00:00-07:00,696372.0,854362
2016-07-03 00:00:00-07:00,652147.0,799789
2016-07-04 00:00:00-07:00,642169.0,786789
2016-07-05 00:00:00-07:00,698003.0,857765
2016-07-06 00:00:00-07:00,701806.0,859505
2016-07-07 00:00:00-07:00,712681.0,872863
2016-07-08 00:00:00-07:00,723809.0,886544
2016-07-09 00:00:00-07:00,691329.0,844976
2016-07-10 00:00:00-07:00,656877.0,803595
2016-07-11 00:00:00-07:00,720970.0,889833
2016-07-12 00:00:00-07:00,726791.0,896377
2016-07-13 00:00:00-07:00,764806.0,947303
2016-07-14 00:00:00-07:00,786799.0,975358
2016-07-15 00:00:00-07:00,768018.0,948452
2016-07-16 00:00:00-07:00,704468.0,862535
2016-07-17 00:00:00-07:00,661827.0,809334
2016-07-18 00:00:00-07:00,719859.0,885493
2016-07-19 00:00:00-07:00,741713.0,913676
2016-07-20 00:00:00-07:00,768830.0,952074
2016-07-21 00:00:00-07:00,791250.0,976200
2016-07-22 00:00:00-07:00,818507.0,1015645
2016-07-23 00:00:00-07:00,789550.0,974365
2016-07-24 00:00:00-07:00,769330.0,952624
2016-07-25 00:00:00-07:00,829905.0,1030792
2016-07-26 00:00:00-07:00,863203.0,1071580
2016-07-27 00:00:00-07:00,876552.0,1086421
2016-07-28 00:00:00-07:00,864527.0,1071154
2016-07-29 00:00:00-07:00,864874.0,1070397
2016-07-30 00:00:00-07:00,800709.0,988198
2016-07-31 00:00:00-07:00,743994.0,916447
2016-08-01 00:00:00-07:00,797255.0,983579
2016-08-02 00:00:00-07:00,800579.0,983662
2016-08-03 00:00:00-07:00,794169.0,979096
2016-08-04 00:00:00-07:00,769802.0,943008
2016-08-05 00:00:00-07:00,750074.0,917789
2016-08-06 00:00:00-07:00,696922.0,852145
2016-08-07 00:00:00-07:00,672771.0,826201
2016-08-08 00:00:00-07:00,733845.0,908500
2016-08-09 00:00:00-07:00,741504.0,916892
2016-08-10 00:00:00-07:00,744884.0,919567
2016-08-11 00:00:00-07:00,747309.0,923029
2016-08-12 00:00:00-07:00,767055.0,946247
2016-08-13 00:00:00-07:00,751023.0,928949
2016-08-14 00:00:00-07:00,760062.0,942720
2016-08-15 00:00:00-07:00,828445.0,1021699
2016-08-16 00:00:00-07:00,811505.0,1000912
2016-08-17 00:00:00-07:00,802943.0,990657
2016-08-18 00:00:00-07:00,788886.0,969575
2016-08-19 00:00:00-07:00,770273.0,946543
2016-08-20 00:00:00-07:00,706481.0,865816
2016-08-21 00:00:00-07:00,682205.0,836499
2016-08-22 00:00:00-07:00,742774.0,914387
2016-08-23 00:00:00-07:00,743553.0,914194
2016-08-24 00:00:00-07:00,744917.0,915709
2016-08-25 00:00:00-07:00,730008.0,894091
2016-08-26 00:00:00-07:00,697608.0,853064
2016-08-27 00:00:00-07:00,644078.0,786644
2016-08-28 00:00:00-07:00,646591.0,794273
2016-08-29 00:00:00-07:00,741957.0,916805
2016-08-30 00:00:00-07:00,777669.0,962182
2016-08-31 00:00:00-07:00,776958.0,959837
2016-09-01 00:00:00-07:00,746723.0,919566
2016-09-02 00:00:00-07:00,713056.0,878093
2016-09-03 00:00:00-07:00,629140.0,769596
2016-09-04 00:00:00-07:00,578737.0,707372
2016-09-05 00:00:00-07:00,592417.0,728303
2016-09-06 00:00:00-07:00,676205.0,836353
2016-09-07 00:00:00-07:00,718356.0,884002
2016-09-08 00:00:00-07:00,710754.0,874466
2016-09-09 00:00:00-07:00,706909.0,870911
2016-09-10 00:00:00-07:00,663943.0,817846
2016-09-11 00:00:00-07:00,629255.0,768935
2016-09-12 00:00:00-07:00,496477.0,795713
2016-09-13 00:00:00-07:00,629076.0,766788
2016-09-14 00:00:00-07:00,633969.0,774754
2016-09-15 00:00:00-07:00,645318.0,791430
2016-09-16 00:00:00-07:00,657105.0,808999
2016-09-17 00:00:00-07:00,642012.0,791574
2016-09-18 00:00:00-07:00,667387.0,826808
2016-09-19 00:00:00-07:00,744246.0,919359
2016-09-20 00:00:00-07:00,732399.0,904351
2016-09-21 00:00:00-07:00,713826.0,876646
2016-09-22 00:00:00-07:00,647561.0,791848
2016-09-23 00:00:00-07:00,631019.0,773672
2016-09-24 00:00:00-07:00,625042.0,768149
2016-09-25 00:00:00-07:00,660279.0,813844
2016-09-26 00:00:00-07:00,779962.0,968439
