DateTime,CAISO_HourlyLoad,California_HourlyLoad
2017-12-26 00:00:00-08:00,574159.0,703035
2017-12-27 00:00:00-08:00,592226.0,724214
2017-12-28 00:00:00-08:00,591634.0,722965
2017-12-29 00:00:00-08:00,588456.0,717903
2017-12-30 00:00:00-08:00,553372.0,674835
2017-12-31 00:00:00-08:00,536716.0,655346
2018-01-01 00:00:00-08:00,519816.0,638880
2018-01-02 00:00:00-08:00,574949.0,703803
2018-01-03 00:00:00-08:00,595318.0,727216
2018-01-04 00:00:00-08:00,583949.0,714305
2018-01-05 00:00:00-08:00,581762.0,712021
2018-01-06 00:00:00-08:00,548087.0,668299
2018-01-07 00:00:00-08:00,537138.0,655802
2018-01-08 00:00:00-08:00,597314.0,731682
2018-01-09 00:00:00-08:00,592975.0,729019
2018-01-10 00:00:00-08:00,589631.0,723629
2018-01-11 00:00:00-08:00,582477.0,713972
2018-01-12 00:00:00-08:00,576341.0,713320
2018-01-13 00:00:00-08:00,544683.0,667691
2018-01-14 00:00:00-08:00,523652.0,642080
2018-01-15 00:00:00-08:00,574442.0,703473
2018-01-16 00:00:00-08:00,581221.0,713050
2018-01-17 00:00:00-08:00,582434.0,715733
2018-01-18 00:00:00-08:00,584814.0,718298
2018-01-19 00:00:00-08:00,582153.0,712862
2018-01-20 00:00:00-08:00,546069.0,669421
2018-01-21 00:00:00-08:00,541636.0,665340
2018-01-22 00:00:00-08:00,593019.0,727071
2018-01-23 00:00:00-08:00,591054.0,722833
2018-01-24 00:00:00-08:00,595435.0,728743
2018-01-25 00:00:00-08:00,599177.0,732552
2018-01-26 00:00:00-08:00,565376.0,724632
2018-01-27 00:00:00-08:00,542277.0,666415
2018-01-28 00:00:00-08:00,527337.0,647844
2018-01-29 00:00:00-08:00,592046.0,725483
2018-01-30 00:00:00-08:00,588120.0,720384
2018-01-31 00:00:00-08:00,586690.0,717446
2018-02-01 00:00:00-08:00,583025.0,712915
2018-02-02 00:00:00-08:00,584993.0,714854
2018-02-03 00:00:00-08:00,529813.0,650442
2018-02-04 00:00:00-08:00,517322.0,634808
2018-02-05 00:00:00-08:00,560488.0,689896
2018-02-06 00:00:00-08:00,565618.0,694947
2018-02-07 00:00:00-08:00,582799.0,713295
2018-02-08 00:00:00-08:00,581564.0,713107
2018-02-09 00:00:00-08:00,571278.0,696279
2018-02-10 00:00:00-08:00,526363.0,643928
2018-02-11 00:00:00-08:00,510152.0,625777
2018-02-12 00:00:00-08:00,569051.0,695828
2018-02-13 00:00:00-08:00,581398.0,709910
2018-02-14 00:00:00-08:00,589171.0,719417
2018-02-15 00:00:00-08:00,580647.0,709080
2018-02-16 00:00:00-08:00,569118.0,697198
2018-02-17 00:00:00-08:00,517512.0,633794
2018-02-18 00:00:00-08:00,494224.0,605668
2018-02-19 00:00:00-08:00,563845.0,689134
2018-02-20 00:00:00-08:00,614260.0,749864
2018-02-21 00:00:00-08:00,613055.0,745019
2018-02-22 00:00:00-08:00,620573.0,756429
2018-02-23 00:00:00-08:00,605728.0,742589
2018-02-24 00:00:00-08:00,566538.0,693655
2018-02-25 00:00:00-08:00,532241.0,651686
2018-02-26 00:00:00-08:00,590677.0,722322
2018-02-27 00:00:00-08:00,595868.0,730788
2018-02-28 00:00:00-08:00,597051.0,731242
2018-03-01 00:00:00-08:00,589763.0,723625
2018-03-02 00:00:00-08:00,583717.0,719272
2018-03-03 00:00:00-08:00,537472.0,662714
2018-03-04 00:00:00-08:00,514885.0,634640
2018-03-05 00:00:00-08:00,569279.0,699276
2018-03-06 00:00:00-08:00,568072.0,696822
2018-03-07 00:00:00-08:00,569822.0,698408
2018-03-08 00:00:00-08:00,566033.0,693219
2018-03-09 00:00:00-08:00,560902.0,686658
2018-03-10 00:00:00-08:00,532210.0,653165
2018-03-11 00:00:00-08:00,21226.0,613570
2018-03-12 00:00:00-07:00,546130.0,695344
2018-03-13 00:00:00-07:00,558508.0,711543
2018-03-14 00:00:00-07:00,578122.0,705440
2018-03-15 00:00:00-07:00,578485.0,707078
2018-03-16 00:00:00-07:00,580146.0,708738
2018-03-17 00:00:00-07:00,530722.0,649727
2018-03-18 00:00:00-07:00,513071.0,629843
2018-03-19 00:00:00-07:00,560439.0,686497
2018-03-20 00:00:00-07:00,579885.0,708002
2018-03-21 00:00:00-07:00,581081.0,711891
2018-03-22 00:00:00-07:00,579552.0,709650
2018-03-23 00:00:00-07:00,557115.0,682403
2018-03-24 00:00:00-07:00,508609.0,623518
2018-03-25 00:00:00-07:00,496539.0,607092
2018-03-26 00:00:00-07:00,561448.0,685096
2018-03-27 00:00:00-07:00,567364.0,691682
2018-03-28 00:00:00-07:00,568194.0,694079
2018-03-29 00:00:00-07:00,570487.0,697303
2018-03-30 00:00:00-07:00,568856.0,695075
2018-03-31 00:00:00-07:00,519042.0,635133
2018-04-01 00:00:00-07:00,483540.0,592801
2018-04-02 00:00:00-07:00,554992.0,677438
2018-04-03 00:00:00-07:00,563412.0,687543
2018-04-04 00:00:00-07:00,576031.0,700384
2018-04-05 00:00:00-07:00,577118.0,698144
2018-04-06 00:00:00-07:00,574809.0,697513
2018-04-07 00:00:00-07:00,526514.0,638872
2018-04-08 00:00:00-07:00,503518.0,615712
2018-04-09 00:00:00-07:00,594423.0,728127
2018-04-10 00:00:00-07:00,607680.0,745158
2018-04-11 00:00:00-07:00,586880.0,718993
2018-04-12 00:00:00-07:00,564557.0,685873
2018-04-13 00:00:00-07:00,561268.0,684299
2018-04-14 00:00:00-07:00,525763.0,643093
2018-04-15 00:00:00-07:00,495273.0,607052
2018-04-16 00:00:00-07:00,551003.0,674390
2018-04-17 00:00:00-07:00,547797.0,671310
2018-04-18 00:00:00-07:00,561601.0,682121
2018-04-19 00:00:00-07:00,554665.0,677386
2018-04-20 00:00:00-07:00,546632.0,670180
2018-04-21 00:00:00-07:00,516652.0,638842
2018-04-22 00:00:00-07:00,511540.0,635894
2018-04-23 00:00:00-07:00,585466.0,716901
2018-04-24 00:00:00-07:00,585519.0,722540
2018-04-25 00:00:00-07:00,586108.0,718902
2018-04-26 00:00:00-07:00,577984.0,708439
2018-04-27 00:00:00-07:00,563948.0,691121
2018-04-28 00:00:00-07:00,513501.0,629641
2018-04-29 00:00:00-07:00,503419.0,615304
2018-04-30 00:00:00-07:00,566176.0,689114
2018-05-01 00:00:00-07:00,579678.0,699369
2018-05-02 00:00:00-07:00,582044.0,700590
2018-05-03 00:00:00-07:00,574545.0,701130
2018-05-04 00:00:00-07:00,607545.0,744927
2018-05-05 00:00:00-07:00,575558.0,707396
2018-05-06 00:00:00-07:00,543897.0,669282
2018-05-07 00:00:00-07:00,602152.0,740866
2018-05-08 00:00:00-07:00,618231.0,760731
2018-05-09 00:00:00-07:00,622495.0,764691
2018-05-10 00:00:00-07:00,617700.0,758917
2018-05-11 00:00:00-07:00,596629.0,727898
2018-05-12 00:00:00-07:00,552474.0,672246
2018-05-13 00:00:00-07:00,513873.0,627025
2018-05-14 00:00:00-07:00,570959.0,697316
2018-05-15 00:00:00-07:00,579193.0,707603
2018-05-16 00:00:00-07:00,587184.0,716445
2018-05-17 00:00:00-07:00,585197.0,715743
2018-05-18 00:00:00-07:00,585561.0,715433
2018-05-19 00:00:00-07:00,547496.0,667504
2018-05-20 00:00:00-07:00,526531.0,642446
2018-05-21 00:00:00-07:00,576400.0,706520
2018-05-22 00:00:00-07:00,587816.0,718983
2018-05-23 00:00:00-07:00,593038.0,724311
2018-05-24 00:00:00-07:00,598080.0,730140
2018-05-25 00:00:00-07:00,584675.0,712000
2018-05-26 00:00:00-07:00,527035.0,641738
2018-05-27 00:00:00-07:00,507074.0,623911
2018-05-28 00:00:00-07:00,561501.0,696041
2018-05-29 00:00:00-07:00,652723.0,808150
2018-05-30 00:00:00-07:00,617746.0,753915
2018-05-31 00:00:00-07:00,589850.0,720921
2018-06-01 00:00:00-07:00,594010.0,730166
2018-06-02 00:00:00-07:00,603864.0,746082
2018-06-03 00:00:00-07:00,617397.0,768473
2018-06-04 00:00:00-07:00,663648.0,812925
2018-06-05 00:00:00-07:00,630913.0,769496
2018-06-06 00:00:00-07:00,621955.0,755815
2018-06-07 00:00:00-07:00,622272.0,763633
2018-06-08 00:00:00-07:00,640185.0,789971
2018-06-09 00:00:00-07:00,597242.0,735297
2018-06-10 00:00:00-07:00,563404.0,693646
2018-06-11 00:00:00-07:00,651102.0,806566
2018-06-12 00:00:00-07:00,695915.0,865557
2018-06-13 00:00:00-07:00,712690.0,887293
2018-06-14 00:00:00-07:00,699646.0,858185
2018-06-15 00:00:00-07:00,665328.0,811039
2018-06-16 00:00:00-07:00,576345.0,699297
2018-06-17 00:00:00-07:00,527244.0,647214
2018-06-18 00:00:00-07:00,606795.0,679222
2018-06-19 00:00:00-07:00,653173.0,730285
2018-06-20 00:00:00-07:00,677839.0,754323
2018-06-21 00:00:00-07:00,681126.0,758454
2018-06-22 00:00:00-07:00,707792.0,794757
2018-06-23 00:00:00-07:00,671339.0,757177
2018-06-24 00:00:00-07:00,622702.0,703534
2018-06-25 00:00:00-07:00,670960.0,746819
2018-06-26 00:00:00-07:00,689380.0,770050
2018-06-27 00:00:00-07:00,681550.0,758316
2018-06-28 00:00:00-07:00,664589.0,740283
2018-06-29 00:00:00-07:00,298722.0,757720
2018-06-30 00:00:00-07:00,624632.0,728027
2018-07-01 00:00:00-07:00,637703.0,652942
2018-07-02 00:00:00-07:00,685741.0,699947
2018-07-03 00:00:00-07:00,672456.0,686395
2018-07-04 00:00:00-07:00,610222.0,623766
2018-07-05 00:00:00-07:00,702478.0,717771
2018-07-06 00:00:00-07:00,820851.0,837912
2018-07-07 00:00:00-07:00,816024.0,833407
2018-07-08 00:00:00-07:00,769635.0,786341
2018-07-09 00:00:00-07:00,815747.0,832040
2018-07-10 00:00:00-07:00,814214.0,938630
2018-07-11 00:00:00-07:00,804814.0,992642
2018-07-12 00:00:00-07:00,813880.0,1003114
2018-07-13 00:00:00-07:00,812990.0,998504
2018-07-14 00:00:00-07:00,762138.0,936740
2018-07-15 00:00:00-07:00,729288.0,900491
2018-07-16 00:00:00-07:00,788134.0,971495
2018-07-17 00:00:00-07:00,795028.0,980339
2018-07-18 00:00:00-07:00,798553.0,987092
2018-07-19 00:00:00-07:00,813864.0,1005673
2018-07-20 00:00:00-07:00,764540.0,983672
2018-07-21 00:00:00-07:00,754148.0,925981
2018-07-22 00:00:00-07:00,740692.0,911616
2018-07-23 00:00:00-07:00,847651.0,1048817
2018-07-24 00:00:00-07:00,871806.0,1081553
2018-07-25 00:00:00-07:00,871330.0,1082628
2018-07-26 00:00:00-07:00,847950.0,1051667
2018-07-27 00:00:00-07:00,823360.0,1014227
2018-07-28 00:00:00-07:00,762494.0,936747
2018-07-29 00:00:00-07:00,745846.0,910634
2018-07-30 00:00:00-07:00,823790.0,1009571
2018-07-31 00:00:00-07:00,834769.0,1027484
2018-08-01 00:00:00-07:00,838616.0,1030814
2018-08-02 00:00:00-07:00,823748.0,1014904
2018-08-03 00:00:00-07:00,820380.0,1010605
2018-08-04 00:00:00-07:00,765058.0,944094
2018-08-05 00:00:00-07:00,726674.0,893747
2018-08-06 00:00:00-07:00,813993.0,1000775
2018-08-07 00:00:00-07:00,830538.0,1025538
2018-08-08 00:00:00-07:00,829358.0,1023494
2018-08-09 00:00:00-07:00,849932.0,1047340
2018-08-10 00:00:00-07:00,840414.0,1037133
2018-08-11 00:00:00-07:00,780825.0,966065
2018-08-12 00:00:00-07:00,751357.0,925386
2018-08-13 00:00:00-07:00,773741.0,951098
2018-08-14 00:00:00-07:00,762194.0,934044
2018-08-15 00:00:00-07:00,777448.0,950344
2018-08-16 00:00:00-07:00,795217.0,977714
2018-08-17 00:00:00-07:00,812496.0,1002671
2018-08-18 00:00:00-07:00,769613.0,945141
2018-08-19 00:00:00-07:00,732659.0,904267
2018-08-20 00:00:00-07:00,773788.0,952205
2018-08-21 00:00:00-07:00,755875.0,925179
2018-08-22 00:00:00-07:00,755030.0,924035
2018-08-23 00:00:00-07:00,741774.0,907574
2018-08-24 00:00:00-07:00,710824.0,869107
2018-08-25 00:00:00-07:00,660941.0,808893
2018-08-26 00:00:00-07:00,636374.0,779915
2018-08-27 00:00:00-07:00,685980.0,838621
2018-08-28 00:00:00-07:00,691897.0,842081
2018-08-29 00:00:00-07:00,713965.0,870741
2018-08-30 00:00:00-07:00,708587.0,865388
2018-08-31 00:00:00-07:00,697731.0,853980
2018-09-01 00:00:00-07:00,642471.0,788002
2018-09-02 00:00:00-07:00,621087.0,763360
2018-09-03 00:00:00-07:00,643667.0,789152
2018-09-04 00:00:00-07:00,704183.0,860619
2018-09-05 00:00:00-07:00,706303.0,859260
2018-09-06 00:00:00-07:00,703458.0,856053
2018-09-07 00:00:00-07:00,724485.0,887884
2018-09-08 00:00:00-07:00,706723.0,869479
2018-09-09 00:00:00-07:00,673971.0,829499
2018-09-10 00:00:00-07:00,712013.0,876916
2018-09-11 00:00:00-07:00,691715.0,851333
2018-09-12 00:00:00-07:00,674514.0,825192
2018-09-13 00:00:00-07:00,670312.0,821722
2018-09-14 00:00:00-07:00,677630.0,830527
2018-09-15 00:00:00-07:00,630847.0,770998
2018-09-16 00:00:00-07:00,607466.0,743955
2018-09-17 00:00:00-07:00,658208.0,805017
2018-09-18 00:00:00-07:00,654599.0,799850
2018-09-19 00:00:00-07:00,656707.0,801119
2018-09-20 00:00:00-07:00,673695.0,822382
2018-09-21 00:00:00-07:00,683292.0,836992
2018-09-22 00:00:00-07:00,645671.0,791097
2018-09-23 00:00:00-07:00,613980.0,752900
2018-09-24 00:00:00-07:00,655443.0,801312
2018-09-25 00:00:00-07:00,650088.0,793562
2018-09-26 00:00:00-07:00,678566.0,830100
2018-09-27 00:00:00-07:00,695370.0,846419
2018-09-28 00:00:00-07:00,674965.0,822203
2018-09-29 00:00:00-07:00,605906.0,736713
2018-09-30 00:00:00-07:00,594452.0,724107
2018-10-01 00:00:00-07:00,687785.0,838018
2018-10-02 00:00:00-07:00,672641.0,823297
2018-10-03 00:00:00-07:00,654742.0,796432
2018-10-04 00:00:00-07:00,632971.0,770429
2018-10-05 00:00:00-07:00,615333.0,747929
2018-10-06 00:00:00-07:00,562263.0,682587
2018-10-07 00:00:00-07:00,542611.0,655927
2018-10-08 00:00:00-07:00,611112.0,736660
2018-10-09 00:00:00-07:00,613277.0,741777
2018-10-10 00:00:00-07:00,599032.0,723309
2018-10-11 00:00:00-07:00,598200.0,720965
2018-10-12 00:00:00-07:00,602801.0,729000
2018-10-13 00:00:00-07:00,548065.0,662610
2018-10-14 00:00:00-07:00,520296.0,630122
2018-10-15 00:00:00-07:00,572123.0,698955
2018-10-16 00:00:00-07:00,579608.0,707860
2018-10-17 00:00:00-07:00,586783.0,716146
2018-10-18 00:00:00-07:00,595557.0,727004
2018-10-19 00:00:00-07:00,603301.0,738174
2018-10-20 00:00:00-07:00,560611.0,687223
2018-10-21 00:00:00-07:00,540167.0,661121
2018-10-22 00:00:00-07:00,586018.0,718609
2018-10-23 00:00:00-07:00,597625.0,729824
2018-10-24 00:00:00-07:00,603380.0,736957
2018-10-25 00:00:00-07:00,613268.0,747680
2018-10-26 00:00:00-07:00,611086.0,746522
2018-10-27 00:00:00-07:00,573402.0,699014
2018-10-28 00:00:00-07:00,542574.0,661653
2018-10-29 00:00:00-07:00,592031.0,720653
2018-10-30 00:00:00-07:00,593219.0,721670
2018-10-31 00:00:00-07:00,590556.0,717418
2018-11-01 00:00:00-07:00,601141.0,729567
2018-11-02 00:00:00-07:00,609186.0,741473
2018-11-03 00:00:00-07:00,561716.0,681749
2018-11-04 00:00:00-07:00,65209.0,631196
2018-11-05 00:00:00-08:00,564546.0,713339
2018-11-06 00:00:00-08:00,581611.0,712147
2018-11-07 00:00:00-08:00,583818.0,711934
2018-11-08 00:00:00-08:00,553718.0,704531
2018-11-09 00:00:00-08:00,575543.0,701145
2018-11-10 00:00:00-08:00,543424.0,659937
2018-11-11 00:00:00-08:00,522014.0,634893
2018-11-12 00:00:00-08:00,574396.0,698140
2018-11-13 00:00:00-08:00,591213.0,718464
2018-11-14 00:00:00-08:00,597431.0,726726
2018-11-15 00:00:00-08:00,592137.0,721079
2018-11-16 00:00:00-08:00,593150.0,722067
2018-11-17 00:00:00-08:00,549776.0,669289
2018-11-18 00:00:00-08:00,530799.0,646037
2018-11-19 00:00:00-08:00,592316.0,719514
2018-11-20 00:00:00-08:00,589461.0,716720
2018-11-21 00:00:00-08:00,589823.0,717077
2018-11-22 00:00:00-08:00,510633.0,623041
2018-11-23 00:00:00-08:00,525474.0,641453
2018-11-24 00:00:00-08:00,519244.0,633950
2018-11-25 00:00:00-08:00,512124.0,624296
2018-11-26 00:00:00-08:00,575609.0,701216
2018-11-27 00:00:00-08:00,585349.0,713632
2018-11-28 00:00:00-08:00,586527.0,714163
2018-11-29 00:00:00-08:00,592788.0,722468
2018-11-30 00:00:00-08:00,579636.0,705916
2018-12-01 00:00:00-08:00,549600.0,669653
2018-12-02 00:00:00-08:00,535393.0,593621
2018-12-03 00:00:00-08:00,588151.0,715710
2018-12-04 00:00:00-08:00,603438.0,734531
2018-12-05 00:00:00-08:00,614440.0,748553
2018-12-06 00:00:00-08:00,612486.0,748114
2018-12-07 00:00:00-08:00,588650.0,720642
2018-12-08 00:00:00-08:00,547350.0,669851
2018-12-09 00:00:00-08:00,541136.0,661884
2018-12-10 00:00:00-08:00,601367.0,731983
2018-12-11 00:00:00-08:00,597320.0,729154
2018-12-12 00:00:00-08:00,595143.0,726918
2018-12-13 00:00:00-08:00,593450.0,725946
2018-12-14 00:00:00-08:00,600735.0,733781
2018-12-15 00:00:00-08:00,542775.0,664642
2018-12-16 00:00:00-08:00,537470.0,658493
2018-12-17 00:00:00-08:00,574853.0,701889
2018-12-18 00:00:00-08:00,579034.0,709303
2018-12-19 00:00:00-08:00,586363.0,717241
2018-12-20 00:00:00-08:00,590419.0,721518
2018-12-21 00:00:00-08:00,582764.0,711871
2018-12-22 00:00:00-08:00,541576.0,663004
2018-12-23 00:00:00-08:00,484675.0,643866
2018-12-24 00:00:00-08:00,530602.0,651954
2018-12-25 00:00:00-08:00,497099.0,608741
2018-12-26 00:00:00-08:00,552106.0,676791
2018-12-27 00:00:00-08:00,568510.0,695516
2018-12-28 00:00:00-08:00,575269.0,704328
2018-12-29 00:00:00-08:00,550224.0,674228
2018-12-30 00:00:00-08:00,534610.0,655162
2018-12-31 00:00:00-08:00,559409.0,685876
2019-01-01 00:00:00-08:00,524361.0,647244
2019-01-02 00:00:00-08:00,575888.0,711568
2019-01-03 00:00:00-08:00,587285.0,724425
2019-01-04 00:00:00-08:00,578666.0,715895
2019-01-05 00:00:00-08:00,575133.0,707252
2019-01-06 00:00:00-08:00,540904.0,663713
2019-01-07 00:00:00-08:00,553838.0,686326
2019-01-08 00:00:00-08:00,572701.0,705392
2019-01-09 00:00:00-08:00,574168.0,704734
2019-01-10 00:00:00-08:00,560758.0,691260
2019-01-11 00:00:00-08:00,573674.0,704995
2019-01-12 00:00:00-08:00,530978.0,653892
2019-01-13 00:00:00-08:00,520148.0,640026
2019-01-14 00:00:00-08:00,593937.0,732638
2019-01-15 00:00:00-08:00,599154.0,738331
2019-01-16 00:00:00-08:00,577553.0,714589
2019-01-17 00:00:00-08:00,566825.0,704412
2019-01-18 00:00:00-08:00,517847.0,647411
2019-01-19 00:00:00-08:00,482757.0,600619
2019-01-20 00:00:00-08:00,467069.0,583217
2019-01-21 00:00:00-08:00,500129.0,631732
2019-01-22 00:00:00-08:00,549242.0,681432
2019-01-23 00:00:00-08:00,547150.0,679314
2019-01-24 00:00:00-08:00,542462.0,672796
2019-01-25 00:00:00-08:00,539557.0,668034
2019-01-26 00:00:00-08:00,484196.0,602949
2019-01-27 00:00:00-08:00,462103.0,577386
2019-01-28 00:00:00-08:00,545276.0,671482
2019-01-29 00:00:00-08:00,577389.0,696027
2019-01-30 00:00:00-08:00,574164.0,699056
2019-01-31 00:00:00-08:00,581933.0,710023
2019-02-01 00:00:00-08:00,565516.0,691635
2019-02-02 00:00:00-08:00,532860.0,674269
2019-02-03 00:00:00-08:00,520772.0,641439
2019-02-04 00:00:00-08:00,578506.0,708588
2019-02-05 00:00:00-08:00,530978.0,664223
2019-02-06 00:00:00-08:00,491921.0,652720
2019-02-07 00:00:00-08:00,525482.0,663776
2019-02-08 00:00:00-08:00,568938.0,704501
2019-02-09 00:00:00-08:00,518477.0,642786
2019-02-10 00:00:00-08:00,480671.0,603065
2019-02-11 00:00:00-08:00,528685.0,663723
2019-02-12 00:00:00-08:00,549856.0,687771
2019-02-13 00:00:00-08:00,545286.0,682159
2019-02-14 00:00:00-08:00,524910.0,658660
2019-02-15 00:00:00-08:00,533686.0,666152
2019-02-16 00:00:00-08:00,514087.0,635849
2019-02-17 00:00:00-08:00,510984.0,632726
2019-02-18 00:00:00-08:00,533201.0,664452
2019-02-19 00:00:00-08:00,538467.0,674186
2019-02-20 00:00:00-08:00,585598.0,723673
2019-02-21 00:00:00-08:00,588847.0,727074
2019-02-22 00:00:00-08:00,571636.0,708239
2019-02-23 00:00:00-08:00,525455.0,652354
2019-02-24 00:00:00-08:00,472100.0,589669
2019-02-25 00:00:00-08:00,530583.0,659282
2019-02-26 00:00:00-08:00,488840.0,620190
2019-02-27 00:00:00-08:00,467139.0,595974
2019-02-28 00:00:00-08:00,462793.0,590920
2019-03-01 00:00:00-08:00,457745.0,582575
2019-03-02 00:00:00-08:00,448557.0,570552
2019-03-03 00:00:00-08:00,427296.0,542234
2019-03-04 00:00:00-08:00,464637.0,587090
2019-03-05 00:00:00-08:00,475205.0,602580
2019-03-06 00:00:00-08:00,485143.0,613826
2019-03-07 00:00:00-08:00,471812.0,597907
2019-03-08 00:00:00-08:00,472767.0,597058
2019-03-09 00:00:00-08:00,452381.0,571362
2019-03-10 00:00:00-08:00,55679.0,534786
2019-03-11 00:00:00-07:00,469370.0,613230
2019-03-12 00:00:00-07:00,470101.0,591290
2019-03-13 00:00:00-07:00,456110.0,577084
2019-03-14 00:00:00-07:00,466348.0,586580
2019-03-15 00:00:00-07:00,453553.0,572620
2019-03-16 00:00:00-07:00,436522.0,548948
2019-03-17 00:00:00-07:00,429659.0,539385
2019-03-18 00:00:00-07:00,472188.0,591374
2019-03-19 00:00:00-07:00,467702.0,589046
2019-03-20 00:00:00-07:00,479909.0,600346
2019-03-21 00:00:00-07:00,480845.0,601797
2019-03-22 00:00:00-07:00,478641.0,601060
2019-03-23 00:00:00-07:00,440254.0,554363
2019-03-24 00:00:00-07:00,431480.0,542184
2019-03-25 00:00:00-07:00,495731.0,617873
2019-03-26 00:00:00-07:00,314665.0,392278
